,Property_C,Address1,County,City,Latitude,Longitude,Council_Di
981,Public Facility,2930 S LA BREA AVE,LOS ANGELES,LOS ANGELES,34.027832000000004,-118.35283659999999,10
982,Parking Facility,4601 W ADAMS BLVD,LOS ANGELES,LOS ANGELES,34.0327797,-118.34073640000001,10
983,Street Median,2528 W BLVD NO 16,LOS ANGELES,LOS ANGELES,34.033233,-118.340827,10
984,Residential Vacant Land,2450 CRENSHAW BLVD,LOS ANGELES,LOS ANGELES,34.0339851,-118.3338394,10
985,Residential Vacant Land,2444 CRENSHAW BLVD,LOS ANGELES,LOS ANGELES,34.034110999999996,-118.3337631,10
986,Parking Facility,1818 S MANHATTAN PL,LOS ANGELES,LOS ANGELES,34.0411911,-118.30977630000001,10
987,Parking Facility,1822 S MANHATTAN PL,LOS ANGELES,LOS ANGELES,34.0410576,-118.30976869999999,10
988,Open Space,983 S NORMANDIE AVE,LOS ANGELES,LOS ANGELES,34.0532794,-118.30033329999999,10
989,Public Safety Facility,1169 E 52ND ST,LOS ANGELES,LOS ANGELES,33.996339899999995,-118.254616,9
990,Public Safety Facility,1166 E 51ST ST,LOS ANGELES,LOS ANGELES,33.996837899999996,-118.254805,9
991,Public Facility,416 E MARTIN LUTHER KING JR BLVD,LOS ANGELES,LOS ANGELES,34.0108643,-118.2673264,9
992,Residential Improved,1211 E 43RD ST,LOS ANGELES,LOS ANGELES,34.0060158,-118.253891,9
993,Commercial Improved,3817 S SAN PEDRO ST,LOS ANGELES,LOS ANGELES,34.011581400000004,-118.2680511,9
994,Maintenance Yard,654 E 23RD ST,LOS ANGELES,LOS ANGELES,34.0239716,-118.2603149,9
995,Commercial Improved,206 E WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,34.0300484,-118.2633133,9
996,Commercial Improved,1918 S LOS ANGELES ST,LOS ANGELES,LOS ANGELES,34.029861499999996,-118.26358799999998,9
997,Commercial Improved,224 E WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,34.0302185,-118.26305729999999,9
998,Parking Facility,1332 BOND ST,LOS ANGELES,LOS ANGELES,34.041793799999994,-118.27239229999999,9
999,Commercial Improved,1423 W 12TH ST,LOS ANGELES,LOS ANGELES,34.0452113,-118.2736856,1
1000,Public Facility,200 N SPRING ST,LOS ANGELES,LOS ANGELES,34.0537126,-118.24281450000001,14
1001,Public Facility,201 N FIGUEROA ST,LOS ANGELES,LOS ANGELES,34.0588334,-118.251549,14
1002,Public Facility,221 N FIGUEROA ST,LOS ANGELES,LOS ANGELES,34.059257,-118.25108590000002,14
1003,Commercial Improved,201 N LOS ANGELES ST,LOS ANGELES,LOS ANGELES,34.053405700000006,-118.241545,14
1004,Public Facility,200 N MAIN ST,LOS ANGELES,LOS ANGELES,34.053015,-118.242749,14
1005,Public Facility,203 S LOS ANGELES ST,LOS ANGELES,LOS ANGELES,34.050081799999994,-118.24383759999999,14
1006,Commercial Improved,2201 E WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,34.020252500000005,-118.2344449,14
1007,Industrial Improved,2050 S SANTA FE AVE,LOS ANGELES,LOS ANGELES,34.0195885,-118.2300034,14
1008,Industrial Vacant Land,2320 S SANTA FE AVE,LOS ANGELES,LOS ANGELES,34.0166321,-118.22999569999999,14
1009,Industrial Improved,2328 S SANTA FE AVE,LOS ANGELES,LOS ANGELES,34.0163879,-118.22999569999999,14
1010,Industrial Vacant Land,2324 S SANTA FE AVE,LOS ANGELES,LOS ANGELES,34.0165138,-118.22999569999999,14
1011,Industrial Vacant Land,2400 S SANTA FE AVE,LOS ANGELES,LOS ANGELES,34.0161018,-118.2299881,14
1012,Industrial Improved,2406 S SANTA FE AVE,LOS ANGELES,LOS ANGELES,34.0159798,-118.2299881,14
1013,Industrial Improved,2408 S SANTA FE AVE,LOS ANGELES,LOS ANGELES,34.015857700000005,-118.2299805,14
1014,Industrial Improved,2414 S SANTA FE AVE,LOS ANGELES,LOS ANGELES,34.015735600000006,-118.2299805,14
1015,Commercial Improved,1622 E 4TH ST,LOS ANGELES,LOS ANGELES,34.0426636,-118.22193909999999,14
1016,Commercial Improved,1616 E 4TH ST,LOS ANGELES,LOS ANGELES,34.042648299999996,-118.2221375,14
1017,Commercial Improved,1620 E 4TH ST,LOS ANGELES,LOS ANGELES,34.0426559,-118.2220383,14
1018,Commercial Vacant Land,633 S MISSION RD,LOS ANGELES,LOS ANGELES,34.037365,-118.22637179999998,14
1019,Parking Facility,2826 E 3RD ST,LOS ANGELES,LOS ANGELES,34.0386467,-118.2057037,14
1020,Parking Facility,127 N CHICAGO ST,LOS ANGELES,LOS ANGELES,34.04527279999999,-118.21240230000001,14
1021,Public Facility,126 N SAINT LOUIS ST,LOS ANGELES,LOS ANGELES,34.0455852,-118.21311599999999,14
1022,Parking Facility,122 N SAINT LOUIS ST,LOS ANGELES,LOS ANGELES,34.045406,-118.21304599999999,14
1023,Parking Facility,2117 1/8 E 1ST ST,LOS ANGELES,LOS ANGELES,34.0445622,-118.21288929999999,14
1024,Parking Facility,126 S CHICAGO ST,LOS ANGELES,LOS ANGELES,34.043828000000005,-118.212488,14
1025,Residential Vacant Land,938 CAMULOS ST,LOS ANGELES,LOS ANGELES,34.0307159,-118.21037290000001,14
1026,Commercial Improved,1164 S DACOTAH ST,LOS ANGELES,LOS ANGELES,34.0241013,-118.20996090000001,14
1027,Vacant Land,4281 HUNTINGTON DR S,LOS ANGELES,LOS ANGELES,34.0791473,-118.192955,14
1028,Commercial Improved,3839 SELIG PL,LOS ANGELES,LOS ANGELES,34.068740000000005,-118.19966799999999,1
1029,Residential Vacant Land,2029 N MARIANNA AVE,LOS ANGELES,LOS ANGELES,34.0670662,-118.17732240000002,14
1030,Vacant Land,711 MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0917511,-118.1980591,1
1031,Parking Facility,1017 MOHAWK ST,LOS ANGELES,LOS ANGELES,34.0769157,-118.26564029999999,13
1032,Public Facility,2011 W  SUNSET BLVD,LOS ANGELES,LOS ANGELES,34.07817,-118.26231899999999,13
1033,Industrial Improved,1206 S ALVARADO ST,LOS ANGELES,LOS ANGELES,34.0484467,-118.28152469999999,1
1034,Parking Facility,1214 N ALVARADO ST,LOS ANGELES,LOS ANGELES,34.078493,-118.26250800000001,13
1035,Commercial Improved,707 E KENSINGTON RD,LOS ANGELES,LOS ANGELES,34.068355600000004,-118.2520218,1
1036,Public Facility,208 W CESAR E CHAVEZ AVE,LOS ANGELES,LOS ANGELES,34.0574226,-118.23945619999999,14
1037,Parking Facility,208 1/2 BELLEVUE AVE,LOS ANGELES,LOS ANGELES,34.0669708,-118.2515182,1
1038,Industrial Improved,1701 N SPRING ST,LOS ANGELES,LOS ANGELES,34.0697403,-118.22736359999999,1
1039,Vacant Land,850 N MISSION RD,LOS ANGELES,LOS ANGELES,34.057239,-118.218648,14
1040,Public Facility,1953 LAKE SHORE AVE,LOS ANGELES,LOS ANGELES,34.0893784,-118.25524899999999,13
1041,Public Facility,2403 GLENDALE BLVD,LOS ANGELES,LOS ANGELES,34.1001778,-118.2595673,13
1042,Industrial Improved,303 N SAN FERNANDO RD,LOS ANGELES,LOS ANGELES,34.0768852,-118.2233505,1
1043,Vacant Land,255 S AVENUE 17,LOS ANGELES,LOS ANGELES,34.0697441,-118.2232437,1
1044,Vacant Land,1739 ALBION ST,LOS ANGELES,LOS ANGELES,34.0691626,-118.22253710000001,1
1045,Parking Facility,3022 TREADWELL ST,LOS ANGELES,LOS ANGELES,34.1198349,-118.2492905,13
1046,Parking Facility,3012 TREADWELL ST,LOS ANGELES,LOS ANGELES,34.1197624,-118.24938200000001,13
1047,Residential Improved,4601 N FIGUEROA ST,LOS ANGELES,LOS ANGELES,34.0985412,-118.20560159999998,1
1048,Parking Facility,115 S AVE 56,LOS ANGELES,LOS ANGELES,34.1086159,-118.19327549999998,1
1049,Public Facility,4449 YORK BLVD,LOS ANGELES,LOS ANGELES,34.124032,-118.21874299999999,14
1050,Residential Improved,605 S IRVING BLVD,LOS ANGELES,LOS ANGELES,34.0631903,-118.3188575,4
1051,Industrial Improved,4918 MAPLEWOOD AVE,LOS ANGELES,LOS ANGELES,34.08000560000001,-118.30987549999999,4
1052,Industrial Improved,4924 MAPLEWOOD AVE,LOS ANGELES,LOS ANGELES,34.0800018,-118.31003570000001,4
1053,Parking Facility,4928 MAPLEWOOD AVE,LOS ANGELES,LOS ANGELES,34.0800018,-118.31020359999998,4
1054,Parking Facility,4914 MAPLEWOOD AVE,LOS ANGELES,LOS ANGELES,34.08000560000001,-118.30970759999998,4
1055,Residential Improved,414 N SPAULDING AVE,LOS ANGELES,LOS ANGELES,34.0786629,-118.3570557,5
1056,Parking Facility,4961 MELROSE AVE,LOS ANGELES,LOS ANGELES,34.0837936,-118.3082733,13
1057,Park,922 N HOBART BLVD,LOS ANGELES,LOS ANGELES,34.0869598,-118.30477909999999,13
1058,Maintenance Yard,1007 N VIRGIL AVE,LOS ANGELES,LOS ANGELES,34.0899756,-118.28711580000001,13
1059,Residential Vacant Land,1171 N MADISON AVE,LOS ANGELES,LOS ANGELES,34.092887899999994,-118.28980259999999,13
1060,Commercial Vacant Land,1175 N MADISON AVE,LOS ANGELES,LOS ANGELES,34.09302520000001,-118.2896194,13
1061,Residential Improved,1816 N WILTON PL,LOS ANGELES,LOS ANGELES,34.1039619,-118.31330109999999,13
1062,Public Facility,7140 SUNSET BLVD,LOS ANGELES,LOS ANGELES,34.0976549,-118.3455952,4
1063,Parking Facility,1443 N DETROIT ST,LOS ANGELES,LOS ANGELES,34.0973854,-118.3455124,4
1064,Parking Facility,1437 N DETROIT ST,LOS ANGELES,LOS ANGELES,34.097251899999996,-118.3455124,4
1065,Vacant Land,1905 N HIGHLAND AVE,LOS ANGELES,LOS ANGELES,34.1052475,-118.3378372,4
1066,Street Median,8116 W SUNSET BLVD,LOS ANGELES,LOS ANGELES,34.097766899999996,-118.36595919999999,4
1067,Vacant Land,1635 LAUREL CANYON BLVD,LOS ANGELES,LOS ANGELES,34.1009293,-118.3656082,4
1068,Public Facility,4155 RUSSELL AVE,LOS ANGELES,LOS ANGELES,34.1045341,-118.2797165,4
1069,Maintenance Yard,4000 BEMIS ST,LOS ANGELES,LOS ANGELES,34.1340561,-118.27121729999999,13
1070,Vacant Land,1736 W GAGE AVE,LOS ANGELES,LOS ANGELES,33.9819756,-118.30804440000001,8
1071,Vacant Land,6316 S WERN AVE,LOS ANGELES,LOS ANGELES,33.9818268,-118.3085327,8
1072,Public Facility,120 W FLORENCE AVE,LOS ANGELES,LOS ANGELES,33.9743658,-118.27463470000001,9
1073,Parking Facility,116 W FLORENCE AVE,LOS ANGELES,LOS ANGELES,33.9743652,-118.27445220000001,9
1074,Public Facility,1501 E 103RD ST,LOS ANGELES,LOS ANGELES,33.9435007,-118.2481179,15
1075,Public Facility,1773 E CENTURY BLVD,LOS ANGELES,LOS ANGELES,33.9458593,-118.24104569999999,15
1076,Vacant Land,10616 GRAHAM AVE,LOS ANGELES,LOS ANGELES,33.9393501,-118.24243159999999,15
1077,Vacant Land,1831 E 108TH ST,LOS ANGELES,LOS ANGELES,33.938049299999996,-118.23962399999999,15
1078,Commercial Vacant Land,1829 E IMPERIAL HWY,LOS ANGELES,LOS ANGELES,33.929779100000005,-118.23979950000002,15
1079,Commercial Vacant Land,1821 E IMPERIAL HWY,LOS ANGELES,LOS ANGELES,33.9297829,-118.23998259999999,15
1080,Commercial Vacant Land,1817 E IMPERIAL HWY,LOS ANGELES,LOS ANGELES,33.9297829,-118.2401733,15
1081,Industrial Vacant Land,825 HENRY FORD AVE,LOS ANGELES,LOS ANGELES,33.7683041,-118.24060520000002,15
1082,Public Facility,24000 S WERN AVE,LOS ANGELES,LOS ANGELES,33.8069475,-118.30731259999999,15
1083,Public Facility,957 N GAFFEY ST,LOS ANGELES,LOS ANGELES,33.752086600000005,-118.294075,15
1084,Public Facility,803 MIRAFLORES,LOS ANGELES,LOS ANGELES,33.7523575,-118.2946472,15
1085,Vacant Land,314 VIEWLAND PL,LOS ANGELES,LOS ANGELES,33.7513084,-118.28504939999999,15
1086,Vacant Land,290 VIEWLAND PL,LOS ANGELES,LOS ANGELES,33.7514839,-118.28448490000001,15
1087,Vacant Land,316 KNOLL DR,LOS ANGELES,LOS ANGELES,33.750228899999996,-118.28413390000001,15
1088,Vacant Land,775 N CENTER ST,LOS ANGELES,LOS ANGELES,33.7371294,-118.28362990000001,15
1089,Vacant Land,339 VIEWLAND PL,LOS ANGELES,LOS ANGELES,33.75066760000001,-118.28543090000001,15
1090,Parking Facility,746 W 10TH ST,LOS ANGELES,LOS ANGELES,33.7354088,-118.29344180000001,15
1091,Public Facility,638 S BEACON ST,LOS ANGELES,LOS ANGELES,33.738080100000005,-118.28017949999999,15
1092,Public Facility,14410 SYLVAN ST,LOS ANGELES,LOS ANGELES,34.1843489,-118.44701409999999,6
1093,Public Facility,4927 HUNTINGTON DR,LOS ANGELES,LOS ANGELES,34.0873713,-118.1762433,14
1094,Vacant Land,ANDALUSIA AVE/CAMINO REAL,LOS ANGELES,LOS ANGELES,34.09487,-118.21731000000001,1
1095,Vacant Land,1811 N EASTLAKE AVE,LOS ANGELES,LOS ANGELES,34.0660761,-118.20766840000002,1
1096,Vacant Land,3124 N MAIN ST,LOS ANGELES,LOS ANGELES,34.0660511,-118.2082317,1
1097,Vacant Land,607 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0921084,-118.20048529999998,1
1098,Vacant Land,623 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.092115500000006,-118.20004679999998,1
1099,Vacant Land,601 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0920941,-118.2006524,1
1100,Vacant Land,631 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0921193,-118.19982759999998,1
1101,Vacant Land,627 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0921174,-118.1999372,1
1102,Vacant Land,619 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.092113700000006,-118.20015649999999,1
1103,Vacant Land,643 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0921249,-118.1994986,1
1104,Maintenance Yard,SAN FERNANDO RD/FIGUEROA ST,LOS ANGELES,LOS ANGELES,34.081140000000005,-118.22578999999999,1
1105,Open Space,AVENUE 19/FIGUEROA ST,LOS ANGELES,LOS ANGELES,34.08085,-118.22618999999999,1
1106,Vacant Land,1000 E STADIUM WAY,LOS ANGELES,LOS ANGELES,34.094963799999995,-118.2442988,1
1107,Open Space,AVENUE 26/FIGUEROA,LOS ANGELES,LOS ANGELES,34.08299,-118.22124,1
1108,Open Space,LACY ST/ARTESIAN,LOS ANGELES,LOS ANGELES,34.08376,-118.21818999999999,1
1109,Vacant Land,3718 E CAMINO REAL,LOS ANGELES,LOS ANGELES,34.096948600000005,-118.21574409999998,1
1110,Vacant Land,HILL ST/ORD ST,LOS ANGELES,LOS ANGELES,34.05911,-118.24094,1
1111,Vacant Land,ISABEL ST/MACON ST,LOS ANGELES,LOS ANGELES,34.10151,-118.23363,1
1112,Vacant Land,FREDERICK ST/CYPRESS AVE,LOS ANGELES,LOS ANGELES,34.09989,-118.23369,1
1113,Vacant Land,SILVER ST/CYPRESS AVE,LOS ANGELES,LOS ANGELES,34.10079,-118.23448,1
1114,Vacant Land,649 N AVE 50,LOS ANGELES,LOS ANGELES,34.110499600000004,-118.2062114,1
1115,Vacant Land,949 S CARONDELET ST,LOS ANGELES,LOS ANGELES,34.0552834,-118.2830324,1
1116,Vacant Land,575 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0919602,-118.2013291,1
1117,Vacant Land,531 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0928021,-118.201718,1
1118,Vacant Land,583 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0919607,-118.201121,1
1119,Vacant Land,483 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.093843,-118.20157009999998,1
1120,Vacant Land,479 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0939163,-118.2015377,1
1121,Vacant Land,519 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0930743,-118.20170390000001,1
1122,Vacant Land,511 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.093255799999994,-118.2016946,1
1123,Vacant Land,527 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.092892799999994,-118.2017133,1
1124,Vacant Land,551 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0923536,-118.2016763,1
1125,Vacant Land,571 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.091986600000006,-118.2014292,1
1126,Vacant Land,579 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0919537,-118.20122350000001,1
1127,Vacant Land,587 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.091990100000004,-118.20101709999999,1
1128,Vacant Land,MONTECITO DR/BERENICE AVE,LOS ANGELES,LOS ANGELES,34.092420000000004,-118.19951999999999,1
1129,Vacant Land,507 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0933465,-118.20168989999999,1
1130,Vacant Land,499 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.09354879999999,-118.2016774,1
1131,Vacant Land,523 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0929835,-118.20170859999999,1
1132,Vacant Land,475 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0939896,-118.2015054,1
1133,Vacant Land,487 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0937698,-118.20160249999999,1
1134,Vacant Land,563 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.092103,-118.20157979999999,1
1135,Vacant Land,495 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0936235,-118.2016623,1
1136,Vacant Land,443 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.09457570000001,-118.20124640000002,1
1137,Vacant Land,467 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0941361,-118.2014406,1
1138,Vacant Land,435 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0947222,-118.20118159999998,1
1139,Vacant Land,455 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.094355900000004,-118.20134350000001,1
1140,Vacant Land,427 E MONTECITO DR,LOS ANGELES,LOS ANGELES,34.0948815,-118.20114850000002,1
1141,Vacant Land,MONTECITO DR/SINOVA ST,LOS ANGELES,LOS ANGELES,34.09033,-118.20034,1
1142,Vacant Land,MONTECITO DR/SINOVA ST,LOS ANGELES,LOS ANGELES,34.08913,-118.19906,1
1143,Vacant Land,RIVERSIDE DR/FIGUEROA ST,LOS ANGELES,LOS ANGELES,34.08102,-118.22628,1
1144,Open Space,AVE 19/FIGUEROA ST,LOS ANGELES,LOS ANGELES,34.0797,-118.22611,1
1145,Vacant Land,1816 HANCOCK ST,LOS ANGELES,LOS ANGELES,34.065098,-118.208661,1
1146,Vacant Land,4276 N SCANDIA WAY,LOS ANGELES,LOS ANGELES,34.119639299999996,-118.2231247,1
1147,Vacant Land,3626 N PRIMAVERA AVE,LOS ANGELES,LOS ANGELES,34.1079653,-118.2216419,1
1148,Residential Improved,5524 ECHO DR,LOS ANGELES,LOS ANGELES,34.1069732,-118.19421399999999,1
1149,Vacant Land,VENTURA BLVD/FRUITLAND DR,LOS ANGELES,LOS ANGELES,0.0,0.0,2
1150,Vacant Land,KESWICK ST/CLYBOURN AVE,LOS ANGELES,LOS ANGELES,34.2103,-118.36171999999999,2
1151,Residential Vacant Land,3897 EUREKA DR,LOS ANGELES,LOS ANGELES,34.1374799,-118.375473,2
1152,Residential Vacant Land,VIEWCREST RD/LAUREL TERRACE DR,LOS ANGELES,STUDIO CITY,34.13926,-118.40194,2
1153,Residential Vacant Land,VIEWCREST RD/LAUREL TERRACE DR,LOS ANGELES,STUDIO CITY,34.13765,-118.40128,2
1154,Vacant Land,4835 N CALDERON RD,LOS ANGELES,LOS ANGELES,34.157869299999994,-118.61993570000001,3
1155,Vacant Land,LUBAO AVE/HAYNES ST,LOS ANGELES,LOS ANGELES,34.189809999999994,-118.56761000000002,3
1156,Residential Vacant Land,6945 W CAMROSE DR,LOS ANGELES,LOS ANGELES,34.10838,-118.34156999999999,4
1157,Vacant Land,1770 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,34.1041722,-118.3649053,4
1158,Vacant Land,1762 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,34.104101299999996,-118.36497959999998,4
1159,Vacant Land,1748 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,34.103905700000006,-118.3650277,4
1160,Vacant Land,1754 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,34.1040108,-118.36502970000001,4
1161,Vacant Land,1752 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,34.1039771,-118.3650384,4
1162,Vacant Land,MULHOLLAND DR/PALO VISTA DR,LOS ANGELES,LOS ANGELES,34.12285,-118.35961999999999,4
1163,Vacant Land,3008 N LAKERIDGE DR,LOS ANGELES,LOS ANGELES,34.1234497,-118.33711219999999,4
1164,Vacant Land,3090 N HOLLYRIDGE DR,LOS ANGELES,LOS ANGELES,34.1125282,-118.31964440000002,4
1165,Vacant Land,2766 N PITCHER DR,LOS ANGELES,LOS ANGELES,34.1187946,-118.32417009999999,4
1166,Vacant Land,3634 N KNOBHILL DR,LOS ANGELES,SHERMAN OAKS,34.1370572,-118.45030870000001,4
1167,Vacant Land,3650 N KNOBHILL DR,LOS ANGELES,SHERMAN OAKS,34.137168,-118.449726,4
1168,Vacant Land,1951 N LAUREL CANYON BLVD,LOS ANGELES,LOS ANGELES,34.10698920000001,-118.36768070000001,4
1169,Vacant Land,GOULD AVE/PADRE LN,LOS ANGELES,LOS ANGELES,34.106190000000005,-118.36792,4
1170,Vacant Land,8242 W GOULD AVE,LOS ANGELES,LOS ANGELES,34.1056526,-118.36871040000001,4
1171,Vacant Land,8284 W GOULD AVE,LOS ANGELES,LOS ANGELES,34.1056526,-118.36871040000001,4
1172,Vacant Land,8296 E BAIRD RD,LOS ANGELES,LOS ANGELES,34.1055952,-118.3706745,4
1173,Vacant Land,KINGS WAY/HILLSIDE AVE,LOS ANGELES,LOS ANGELES,34.10216,-118.37458000000001,4
1174,Vacant Land,8327 W GRAND VIEW DR,LOS ANGELES,LOS ANGELES,34.1037269,-118.37191990000001,4
1175,Vacant Land,8430 W YUCCA TR,LOS ANGELES,LOS ANGELES,34.103277399999996,-118.37398929999999,4
1176,Vacant Land,MARMONT AVE/LOT CC,LOS ANGELES,LOS ANGELES,34.100994,-118.371897,4
1177,Vacant Land,NORTH OF 1698 MARMONT AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,4
1178,Vacant Land,NORTH OF 1698 MARMONT AVE,LOS ANGELES,LOS ANGELES,34.10221,-118.37235,4
1179,Vacant Land,LOOKOUT MOUNTAIN AVE/WONDERLAND AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,4
1180,Vacant Land,8889 W CRESCENT DR,LOS ANGELES,LOS ANGELES,34.1107599,-118.3848287,4
1181,Vacant Land,8320 W LOOKOUT MOUNTAIN AVE,LOS ANGELES,LOS ANGELES,34.1139549,-118.3773719,4
1182,Vacant Land,8310 W LOOKOUT MOUNTAIN AVE,LOS ANGELES,LOS ANGELES,34.1139991,-118.37715349999999,4
1183,Vacant Land,8300 W LOOKOUT MOUNTAIN AVE,LOS ANGELES,LOS ANGELES,34.1140524,-118.3769462,4
1184,Vacant Land,8244 W LOOKOUT MOUNTAIN AVE,LOS ANGELES,LOS ANGELES,34.113936100000004,-118.37577009999998,4
1185,Vacant Land,8317 W WYNDHAM RD,LOS ANGELES,LOS ANGELES,34.1119919,-118.3751313,4
1186,Vacant Land,8301 W WYNDHAM RD,LOS ANGELES,LOS ANGELES,34.1119919,-118.3751313,4
1187,Vacant Land,2172 N BEECH KNOLL RD,LOS ANGELES,LOS ANGELES,34.1099596,-118.3756185,4
1188,Vacant Land,NASH DR/JEWETT DR,LOS ANGELES,LOS ANGELES,34.10582,-118.37728,4
1189,Vacant Land,8513 NASH DR,LOS ANGELES,LOS ANGELES,34.10702,-118.37611799999999,4
1190,Vacant Land,2008 N BEECH KNOLL RD,LOS ANGELES,LOS ANGELES,34.1094245,-118.375957,4
1191,Vacant Land,MULHOLLAND DR/ELVIDO DR,LOS ANGELES,LOS ANGELES,34.13149,-118.49086000000001,5
1192,Vacant Land,1526 N YONKERS LN,LOS ANGELES,LOS ANGELES,34.1014861,-118.45719740000001,5
1193,Vacant Land,BEVERLY GLEN BLVD/HOLLYBUSH LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1194,Vacant Land,919 N HOLLYBUSH LN,LOS ANGELES,LOS ANGELES,34.0932747,-118.43852120000001,5
1195,Vacant Land,969 N HOLLYBUSH LN,LOS ANGELES,LOS ANGELES,34.0932747,-118.43852120000001,5
1196,Vacant Land,1013 N HOLLYBUSH LN,LOS ANGELES,LOS ANGELES,34.0932747,-118.43852120000001,5
1197,Vacant Land,1029 N HOLLYBUSH LN,LOS ANGELES,LOS ANGELES,34.0932747,-118.43852120000001,5
1198,Vacant Land,1037 N HOLLYBUSH LN,LOS ANGELES,LOS ANGELES,34.0932747,-118.43852120000001,5
1199,Vacant Land,HOLLYBUSH LN,LOS ANGELES,LOS ANGELES,34.0932747,-118.43852120000001,5
1200,Vacant Land,1044 N FERNBUSH LN,LOS ANGELES,LOS ANGELES,34.0961865,-118.4403242,5
1201,Vacant Land,2081 N ROSCOMARE RD,LOS ANGELES,LOS ANGELES,34.1083609,-118.4634335,5
1202,Vacant Land,ROSCOMARE RD/HAMNER DR,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1203,Vacant Land,BUSHROD LN/MANASQUAN LN,LOS ANGELES,LOS ANGELES,34.11893,-118.45071000000002,5
1204,Vacant Land,LATIMER LN/MANASQUAN LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1205,Vacant Land,LATIMER LN/MANASQUAN LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1206,Vacant Land,LATIMER LN/LOUVAN LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1207,Vacant Land,LATIMER LN/LOUVAN LN,LOS ANGELES,LOS ANGELES,34.11975,-118.44932,5
1208,Vacant Land,BASIL LN/LOUVAN LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1209,Vacant Land,LATIMER LN/MANASQUAN LN,LOS ANGELES,LOS ANGELES,34.11847,-118.44877,5
1210,Vacant Land,RIDGETOP LN/POINTER LN,LOS ANGELES,LOS ANGELES,34.11638,-118.44906,5
1211,Vacant Land,BUSHROD LN/BONPAS LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1212,Vacant Land,POINTER LN/BONPAS LN,LOS ANGELES,LOS ANGELES,34.11538,-118.44883999999999,5
1213,Vacant Land,BUSHROD LN/DEVORE LN,LOS ANGELES,LOS ANGELES,34.11396,-118.44866999999999,5
1214,Vacant Land,BUSHROD LN/DEVORE LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1215,Vacant Land,10222 W ORTIZ LN,LOS ANGELES,LOS ANGELES,34.1053435,-118.4519711,5
1216,Vacant Land,BEVERLY GLEN BLVD/BASIL LN,LOS ANGELES,LOS ANGELES,34.11595,-118.44615,5
1217,Public Facility,5001 BALBOA BLVD,LOS ANGELES,LOS ANGELES,34.1618704,-118.50135630000001,5
1218,Vacant Land,11080 CIELO DR,LOS ANGELES,LOS ANGELES,34.0938286,-118.4325112,5
1219,Vacant Land,9509 HIGH RIDGE,LOS ANGELES,LOS ANGELES,34.1152445,-118.4232946,5
1220,Public Safety Facility,8943 GLENOAKS BLVD,LOS ANGELES,SUN VALLEY,34.2310824,-118.3678355,6
